date_heure,temperature_c,precipitation_mm,pluie_mm,humidite_pct,vent_kmh,code_meteo_wmo,visibilite_m,couverture_nuages_pct,condition_meteo,coefficient_impact_trafic,annee,mois,jour,heure,jour_semaine
2023-03-17 06:00:00,22.9,0.0,0.0,97,3.6,3,,100,Nuageux,1.0,2023,3,17,6,4
2023-03-17 07:00:00,23.5,0.0,0.0,96,1.1,2,,69,Nuageux,1.0,2023,3,17,7,4
2023-03-17 08:00:00,25.4,0.0,0.0,89,2.2,0,,19,Ensoleille,1.0,2023,3,17,8,4
2023-03-17 09:00:00,28.0,0.0,0.0,78,2.3,1,,28,Nuageux,1.0,2023,3,17,9,4
2023-03-17 10:00:00,29.7,0.0,0.0,66,5.6,0,,18,Ensoleille,1.0,2023,3,17,10,4
2023-03-17 11:00:00,30.9,0.0,0.0,58,7.7,1,,31,Nuageux,1.0,2023,3,17,11,4
2023-03-17 12:00:00,31.2,0.0,0.0,58,11.2,1,,31,Nuageux,1.0,2023,3,17,12,4
2023-03-17 13:00:00,31.2,0.0,0.0,56,13.2,2,,57,Nuageux,1.0,2023,3,17,13,4
2023-03-17 14:00:00,31.0,0.0,0.0,56,16.6,2,,53,Nuageux,1.0,2023,3,17,14,4
2023-03-17 15:00:00,30.9,0.0,0.0,59,16.1,2,,74,Nuageux,1.0,2023,3,17,15,4
2023-03-17 16:00:00,29.9,0.0,0.0,64,12.8,3,,98,Nuageux,1.0,2023,3,17,16,4
2023-03-17 17:00:00,29.0,0.0,0.0,71,12.7,2,,77,Nuageux,1.0,2023,3,17,17,4
2023-03-17 18:00:00,28.0,0.0,0.0,78,9.7,3,,86,Nuageux,1.0,2023,3,17,18,4
2023-03-17 19:00:00,27.0,0.0,0.0,82,9.3,3,,85,Nuageux,1.0,2023,3,17,19,4
2023-03-17 20:00:00,26.7,0.0,0.0,83,9.0,2,,63,Nuageux,1.0,2023,3,17,20,4
2023-03-17 21:00:00,26.3,0.0,0.0,86,5.3,1,,24,Nuageux,1.0,2023,3,17,21,4
2023-03-17 22:00:00,25.5,0.0,0.0,91,8.0,1,,21,Nuageux,1.0,2023,3,17,22,4
2023-03-17 23:00:00,25.6,0.0,0.0,91,7.6,1,,20,Nuageux,1.0,2023,3,17,23,4
2023-03-18 00:00:00,26.8,0.0,0.0,85,4.8,1,,33,Nuageux,1.0,2023,3,18,0,5
2023-03-18 01:00:00,25.2,0.0,0.0,91,7.9,2,,58,Nuageux,1.0,2023,3,18,1,5
2023-03-18 02:00:00,26.0,0.0,0.0,87,5.9,1,,34,Nuageux,1.0,2023,3,18,2,5
2023-03-18 03:00:00,26.6,0.0,0.0,85,4.8,3,,100,Nuageux,1.0,2023,3,18,3,5
2023-03-18 04:00:00,26.3,0.9,0.9,85,3.3,53,,92,Pluie legere,1.2,2023,3,18,4,5
2023-03-18 05:00:00,25.5,1.1,1.1,85,1.1,55,,88,Pluie legere,1.2,2023,3,18,5,5
2023-03-18 06:00:00,24.7,0.1,0.1,91,4.0,51,,100,Ensoleille,1.0,2023,3,18,6,5
2023-03-18 07:00:00,24.6,0.1,0.1,94,7.4,51,,100,Ensoleille,1.0,2023,3,18,7,5
2023-03-18 08:00:00,25.0,0.0,0.0,93,5.4,3,,100,Nuageux,1.0,2023,3,18,8,5
2023-03-18 09:00:00,26.8,0.0,0.0,83,5.8,3,,99,Nuageux,1.0,2023,3,18,9,5
2023-03-18 10:00:00,28.6,0.2,0.2,74,7.4,51,,100,Pluie legere,1.2,2023,3,18,10,5
2023-03-18 11:00:00,29.5,0.2,0.2,71,9.7,51,,80,Pluie legere,1.2,2023,3,18,11,5
2023-03-18 12:00:00,30.2,0.2,0.2,67,11.7,51,,91,Pluie legere,1.2,2023,3,18,12,5
2023-03-18 13:00:00,28.9,1.2,1.2,74,7.4,55,,90,Pluie legere,1.2,2023,3,18,13,5
2023-03-18 14:00:00,29.9,0.0,0.0,68,8.2,3,,98,Nuageux,1.0,2023,3,18,14,5
2023-03-18 15:00:00,26.0,4.1,4.1,88,11.0,63,,100,Pluie forte,1.6,2023,3,18,15,5
2023-03-18 16:00:00,25.4,0.3,0.3,89,5.1,51,,100,Pluie legere,1.2,2023,3,18,16,5
2023-03-18 17:00:00,25.5,0.0,0.0,90,2.3,3,,99,Nuageux,1.0,2023,3,18,17,5
2023-03-18 18:00:00,25.2,0.0,0.0,93,2.6,3,,100,Nuageux,1.0,2023,3,18,18,5
2023-03-18 19:00:00,24.8,0.1,0.1,96,1.4,51,,100,Ensoleille,1.0,2023,3,18,19,5
2023-03-18 20:00:00,24.7,0.0,0.0,98,3.6,3,,100,Nuageux,1.0,2023,3,18,20,5
2023-03-18 21:00:00,24.4,0.0,0.0,98,2.6,3,,100,Nuageux,1.0,2023,3,18,21,5
2023-03-18 22:00:00,24.6,0.0,0.0,97,5.1,3,,100,Nuageux,1.0,2023,3,18,22,5
2023-03-18 23:00:00,24.6,0.0,0.0,96,4.0,3,,100,Nuageux,1.0,2023,3,18,23,5
2023-03-19 00:00:00,24.5,0.0,0.0,98,3.2,3,,100,Nuageux,1.0,2023,3,19,0,6
2023-03-19 01:00:00,24.8,0.0,0.0,95,4.3,3,,100,Nuageux,1.0,2023,3,19,1,6
2023-03-19 02:00:00,24.5,0.8,0.8,95,6.2,53,,100,Pluie legere,1.2,2023,3,19,2,6
2023-03-19 03:00:00,23.9,2.1,2.1,96,7.0,61,,100,Pluie legere,1.2,2023,3,19,3,6
2023-03-19 04:00:00,23.5,1.7,1.7,100,4.5,61,,100,Pluie legere,1.2,2023,3,19,4,6
2023-03-19 05:00:00,23.6,0.1,0.1,97,6.8,51,,100,Ensoleille,1.0,2023,3,19,5,6
2023-03-19 06:00:00,23.2,0.1,0.1,100,7.3,51,,100,Ensoleille,1.0,2023,3,19,6,6
2023-03-19 07:00:00,23.2,0.0,0.0,97,8.5,3,,100,Nuageux,1.0,2023,3,19,7,6
2023-03-19 08:00:00,23.7,0.0,0.0,95,7.4,3,,100,Nuageux,1.0,2023,3,19,8,6
2023-03-19 09:00:00,25.0,0.0,0.0,87,6.5,3,,100,Nuageux,1.0,2023,3,19,9,6
2023-03-19 10:00:00,26.0,0.0,0.0,86,2.1,3,,100,Nuageux,1.0,2023,3,19,10,6
2023-03-19 11:00:00,28.0,0.0,0.0,77,2.7,3,,100,Nuageux,1.0,2023,3,19,11,6
2023-03-19 12:00:00,29.5,0.2,0.2,70,4.8,51,,97,Pluie legere,1.2,2023,3,19,12,6
2023-03-19 13:00:00,28.9,0.2,0.2,68,4.3,51,,99,Pluie legere,1.2,2023,3,19,13,6
2023-03-19 14:00:00,29.9,0.0,0.0,63,4.7,3,,100,Nuageux,1.0,2023,3,19,14,6
2023-03-19 15:00:00,29.5,0.0,0.0,64,4.9,3,,100,Nuageux,1.0,2023,3,19,15,6
2023-03-19 16:00:00,29.2,0.0,0.0,65,5.2,3,,100,Nuageux,1.0,2023,3,19,16,6
2023-03-19 17:00:00,28.8,0.0,0.0,69,4.9,3,,100,Nuageux,1.0,2023,3,19,17,6
2023-03-19 18:00:00,27.4,0.0,0.0,78,4.6,3,,100,Nuageux,1.0,2023,3,19,18,6
2023-03-19 19:00:00,25.7,0.0,0.0,85,5.4,3,,100,Nuageux,1.0,2023,3,19,19,6
2023-03-19 20:00:00,25.4,0.0,0.0,88,5.4,3,,100,Nuageux,1.0,2023,3,19,20,6
2023-03-19 21:00:00,24.8,0.0,0.0,92,6.2,3,,100,Nuageux,1.0,2023,3,19,21,6
2023-03-19 22:00:00,24.8,0.0,0.0,92,5.7,3,,100,Nuageux,1.0,2023,3,19,22,6
2023-03-19 23:00:00,24.4,0.0,0.0,94,6.6,3,,100,Nuageux,1.0,2023,3,19,23,6
2023-03-20 00:00:00,25.6,0.0,0.0,88,2.7,3,,100,Nuageux,1.0,2023,3,20,0,0
2023-03-20 01:00:00,25.4,0.0,0.0,93,4.7,3,,100,Nuageux,1.0,2023,3,20,1,0
2023-03-20 02:00:00,25.8,0.0,0.0,91,2.2,3,,100,Nuageux,1.0,2023,3,20,2,0
2023-03-20 03:00:00,25.5,0.0,0.0,92,0.4,3,,100,Nuageux,1.0,2023,3,20,3,0
2023-03-20 04:00:00,24.6,0.3,0.3,96,5.2,51,,100,Pluie legere,1.2,2023,3,20,4,0
2023-03-20 05:00:00,24.0,0.1,0.1,98,4.2,51,,100,Ensoleille,1.0,2023,3,20,5,0
2023-03-20 06:00:00,24.1,0.0,0.0,97,5.0,3,,100,Nuageux,1.0,2023,3,20,6,0
2023-03-20 07:00:00,24.2,0.0,0.0,96,5.1,3,,100,Nuageux,1.0,2023,3,20,7,0
2023-03-20 08:00:00,25.5,0.0,0.0,91,4.4,3,,100,Nuageux,1.0,2023,3,20,8,0
2023-03-20 09:00:00,27.2,0.0,0.0,84,4.6,3,,100,Nuageux,1.0,2023,3,20,9,0
2023-03-20 10:00:00,29.2,0.0,0.0,70,4.2,3,,100,Nuageux,1.0,2023,3,20,10,0
2023-03-20 11:00:00,31.5,0.0,0.0,58,4.2,3,,100,Nuageux,1.0,2023,3,20,11,0
2023-03-20 12:00:00,31.8,0.0,0.0,56,6.0,3,,87,Nuageux,1.0,2023,3,20,12,0
2023-03-20 13:00:00,30.7,0.2,0.2,63,2.9,51,,92,Pluie legere,1.2,2023,3,20,13,0
2023-03-20 14:00:00,31.1,0.2,0.2,62,6.1,51,,100,Pluie legere,1.2,2023,3,20,14,0
2023-03-20 15:00:00,31.1,0.4,0.4,60,9.2,51,,96,Pluie legere,1.2,2023,3,20,15,0
2023-03-20 16:00:00,29.5,0.1,0.1,65,10.5,51,,100,Ensoleille,1.0,2023,3,20,16,0
2023-03-20 17:00:00,28.5,0.0,0.0,71,7.7,3,,100,Nuageux,1.0,2023,3,20,17,0
2023-03-20 18:00:00,27.6,0.0,0.0,79,6.1,3,,100,Nuageux,1.0,2023,3,20,18,0
2023-03-20 19:00:00,25.6,3.8,3.8,90,9.6,63,,100,Pluie forte,1.6,2023,3,20,19,0
2023-03-20 20:00:00,25.2,2.5,2.5,91,3.8,63,,100,Pluie legere,1.2,2023,3,20,20,0
2023-03-20 21:00:00,25.0,0.1,0.1,93,3.5,51,,100,Ensoleille,1.0,2023,3,20,21,0
2023-03-20 22:00:00,24.4,0.0,0.0,96,5.1,3,,100,Nuageux,1.0,2023,3,20,22,0
2023-03-20 23:00:00,24.6,0.0,0.0,97,6.8,3,,100,Nuageux,1.0,2023,3,20,23,0
2023-03-21 00:00:00,24.2,0.1,0.1,99,4.2,51,,100,Ensoleille,1.0,2023,3,21,0,1
2023-03-21 01:00:00,25.0,2.1,2.1,94,2.5,61,,100,Pluie legere,1.2,2023,3,21,1,1
2023-03-21 02:00:00,23.8,7.9,7.9,100,3.7,65,,100,Pluie forte,1.6,2023,3,21,2,1
2023-03-21 03:00:00,23.8,0.4,0.4,100,3.6,51,,100,Pluie legere,1.2,2023,3,21,3,1
2023-03-21 04:00:00,23.7,0.2,0.2,100,3.2,51,,100,Pluie legere,1.2,2023,3,21,4,1
2023-03-21 05:00:00,23.7,0.1,0.1,100,2.5,51,,100,Ensoleille,1.0,2023,3,21,5,1
2023-03-21 06:00:00,23.5,0.1,0.1,100,4.0,51,,100,Ensoleille,1.0,2023,3,21,6,1
2023-03-21 07:00:00,23.7,0.0,0.0,98,6.2,3,,100,Nuageux,1.0,2023,3,21,7,1
2023-03-21 08:00:00,24.2,0.0,0.0,95,7.3,3,,100,Nuageux,1.0,2023,3,21,8,1
2023-03-21 09:00:00,25.8,0.1,0.1,86,4.3,51,,100,Ensoleille,1.0,2023,3,21,9,1
2023-03-21 10:00:00,25.3,6.0,6.0,90,2.0,63,,100,Pluie forte,1.6,2023,3,21,10,1
2023-03-21 11:00:00,24.0,5.0,5.0,99,4.4,63,,100,Pluie forte,1.6,2023,3,21,11,1
2023-03-21 12:00:00,24.1,0.6,0.6,96,0.4,53,,100,Pluie legere,1.2,2023,3,21,12,1
2023-03-21 13:00:00,25.2,0.3,0.3,97,4.1,51,,100,Pluie legere,1.2,2023,3,21,13,1
2023-03-21 14:00:00,25.9,1.6,1.6,97,0.4,61,,100,Pluie legere,1.2,2023,3,21,14,1
2023-03-21 15:00:00,25.8,3.3,3.3,91,3.6,63,,100,Pluie forte,1.6,2023,3,21,15,1
2023-03-21 16:00:00,25.0,0.8,0.8,96,1.8,53,,100,Pluie legere,1.2,2023,3,21,16,1
2023-03-21 17:00:00,24.8,0.2,0.2,97,4.0,51,,100,Pluie legere,1.2,2023,3,21,17,1
2023-03-21 18:00:00,24.5,0.0,0.0,96,4.0,3,,100,Nuageux,1.0,2023,3,21,18,1
2023-03-21 19:00:00,24.1,0.0,0.0,98,4.1,3,,100,Nuageux,1.0,2023,3,21,19,1
2023-03-21 20:00:00,23.6,0.0,0.0,99,5.0,3,,100,Nuageux,1.0,2023,3,21,20,1
2023-03-21 21:00:00,24.5,0.0,0.0,96,2.0,3,,100,Nuageux,1.0,2023,3,21,21,1
2023-03-21 22:00:00,24.2,0.0,0.0,97,1.8,3,,100,Nuageux,1.0,2023,3,21,22,1
2023-03-21 23:00:00,24.2,0.0,0.0,97,1.8,3,,100,Nuageux,1.0,2023,3,21,23,1
2023-03-22 00:00:00,23.5,0.0,0.0,98,3.2,3,,100,Nuageux,1.0,2023,3,22,0,2
2023-03-22 01:00:00,24.0,0.0,0.0,99,4.7,3,,100,Nuageux,1.0,2023,3,22,1,2
2023-03-22 02:00:00,23.8,0.0,0.0,98,4.2,3,,100,Nuageux,1.0,2023,3,22,2,2
2023-03-22 03:00:00,24.2,0.0,0.0,98,2.8,3,,100,Nuageux,1.0,2023,3,22,3,2
2023-03-22 04:00:00,23.3,0.0,0.0,99,4.2,3,,100,Nuageux,1.0,2023,3,22,4,2
2023-03-22 05:00:00,23.5,0.1,0.1,98,5.2,51,,100,Ensoleille,1.0,2023,3,22,5,2
2023-03-22 06:00:00,23.3,0.0,0.0,98,5.6,3,,100,Nuageux,1.0,2023,3,22,6,2
2023-03-22 07:00:00,23.4,0.0,0.0,98,6.5,3,,100,Nuageux,1.0,2023,3,22,7,2
2023-03-22 08:00:00,24.4,0.0,0.0,94,4.8,3,,100,Nuageux,1.0,2023,3,22,8,2
2023-03-22 09:00:00,26.5,0.0,0.0,82,4.8,3,,100,Nuageux,1.0,2023,3,22,9,2
2023-03-22 10:00:00,28.2,0.0,0.0,73,3.9,3,,100,Nuageux,1.0,2023,3,22,10,2
2023-03-22 11:00:00,30.2,0.0,0.0,64,2.8,3,,100,Nuageux,1.0,2023,3,22,11,2
2023-03-22 12:00:00,31.8,0.0,0.0,58,1.8,3,,100,Nuageux,1.0,2023,3,22,12,2
2023-03-22 13:00:00,31.6,0.0,0.0,57,1.1,3,,100,Nuageux,1.0,2023,3,22,13,2
2023-03-22 14:00:00,32.4,0.0,0.0,55,4.3,3,,100,Nuageux,1.0,2023,3,22,14,2
2023-03-22 15:00:00,32.1,0.2,0.2,56,6.5,51,,99,Pluie legere,1.2,2023,3,22,15,2
2023-03-22 16:00:00,31.1,0.3,0.3,62,6.5,51,,96,Pluie legere,1.2,2023,3,22,16,2
2023-03-22 17:00:00,29.5,0.0,0.0,69,9.2,3,,98,Nuageux,1.0,2023,3,22,17,2
2023-03-22 18:00:00,28.0,0.0,0.0,74,6.8,3,,97,Nuageux,1.0,2023,3,22,18,2
2023-03-22 19:00:00,26.9,0.0,0.0,81,5.9,3,,96,Nuageux,1.0,2023,3,22,19,2
2023-03-22 20:00:00,26.5,0.0,0.0,85,6.5,3,,99,Nuageux,1.0,2023,3,22,20,2
2023-03-22 21:00:00,25.4,0.0,0.0,92,6.2,3,,100,Nuageux,1.0,2023,3,22,21,2
2023-03-22 22:00:00,26.0,0.0,0.0,89,4.6,3,,100,Nuageux,1.0,2023,3,22,22,2
2023-03-22 23:00:00,26.4,0.0,0.0,88,2.2,3,,100,Nuageux,1.0,2023,3,22,23,2
2023-03-23 00:00:00,24.7,0.0,0.0,95,4.8,3,,94,Nuageux,1.0,2023,3,23,0,3
2023-03-23 01:00:00,24.2,0.0,0.0,97,4.4,2,,78,Nuageux,1.0,2023,3,23,1,3
2023-03-23 02:00:00,24.2,0.0,0.0,96,4.1,3,,96,Nuageux,1.0,2023,3,23,2,3
2023-03-23 03:00:00,24.1,0.0,0.0,95,5.1,1,,37,Nuageux,1.0,2023,3,23,3,3
2023-03-23 04:00:00,23.3,0.0,0.0,97,6.1,2,,54,Nuageux,1.0,2023,3,23,4,3
2023-03-23 05:00:00,23.2,0.0,0.0,97,5.6,1,,47,Nuageux,1.0,2023,3,23,5,3
2023-03-23 06:00:00,23.8,0.0,0.0,96,5.2,3,,84,Nuageux,1.0,2023,3,23,6,3
2023-03-23 07:00:00,24.4,0.0,0.0,94,3.7,1,,36,Nuageux,1.0,2023,3,23,7,3
2023-03-23 08:00:00,26.2,0.0,0.0,88,1.6,1,,22,Nuageux,1.0,2023,3,23,8,3
2023-03-23 09:00:00,28.4,0.0,0.0,78,1.8,1,,37,Nuageux,1.0,2023,3,23,9,3
2023-03-23 10:00:00,29.7,0.1,0.1,72,3.3,51,,34,Ensoleille,1.0,2023,3,23,10,3
2023-03-23 11:00:00,30.6,0.1,0.1,67,4.4,51,,21,Ensoleille,1.0,2023,3,23,11,3
2023-03-23 12:00:00,31.5,0.1,0.1,63,6.1,51,,35,Ensoleille,1.0,2023,3,23,12,3
2023-03-23 13:00:00,31.0,1.1,1.1,65,6.6,55,,67,Pluie legere,1.2,2023,3,23,13,3
2023-03-23 14:00:00,31.3,0.3,0.3,63,9.4,51,,63,Pluie legere,1.2,2023,3,23,14,3
2023-03-23 15:00:00,30.4,0.7,0.7,68,9.2,53,,79,Pluie legere,1.2,2023,3,23,15,3
2023-03-23 16:00:00,30.5,0.0,0.0,66,8.7,3,,81,Nuageux,1.0,2023,3,23,16,3
2023-03-23 17:00:00,29.0,0.0,0.0,72,10.5,2,,65,Nuageux,1.0,2023,3,23,17,3
2023-03-23 18:00:00,27.9,0.0,0.0,78,8.7,2,,63,Nuageux,1.0,2023,3,23,18,3
2023-03-23 19:00:00,26.9,0.0,0.0,84,7.8,3,,100,Nuageux,1.0,2023,3,23,19,3
2023-03-23 20:00:00,26.2,0.4,0.4,88,5.4,51,,100,Pluie legere,1.2,2023,3,23,20,3
2023-03-23 21:00:00,25.5,1.5,1.5,93,3.7,61,,100,Pluie legere,1.2,2023,3,23,21,3
2023-03-23 22:00:00,25.2,0.0,0.0,95,4.7,3,,93,Nuageux,1.0,2023,3,23,22,3
2023-03-23 23:00:00,24.9,0.0,0.0,96,3.7,3,,98,Nuageux,1.0,2023,3,23,23,3
2023-03-24 00:00:00,25.0,0.0,0.0,97,6.2,2,,55,Nuageux,1.0,2023,3,24,0,4
2023-03-24 01:00:00,24.8,0.1,0.1,92,5.4,51,,100,Ensoleille,1.0,2023,3,24,1,4
2023-03-24 02:00:00,23.9,3.1,3.1,100,9.4,63,,100,Pluie forte,1.6,2023,3,24,2,4
2023-03-24 03:00:00,23.1,0.2,0.2,99,10.1,51,,100,Pluie legere,1.2,2023,3,24,3,4
2023-03-24 04:00:00,22.5,4.7,4.7,99,12.3,63,,100,Pluie forte,1.6,2023,3,24,4,4
2023-03-24 05:00:00,22.7,2.0,2.0,99,2.8,61,,100,Pluie legere,1.2,2023,3,24,5,4
2023-03-24 06:00:00,22.6,1.8,1.8,100,4.7,61,,100,Pluie legere,1.2,2023,3,24,6,4
2023-03-24 07:00:00,22.7,0.7,0.7,100,6.4,53,,100,Pluie legere,1.2,2023,3,24,7,4
2023-03-24 08:00:00,23.1,0.3,0.3,99,6.3,51,,100,Pluie legere,1.2,2023,3,24,8,4
2023-03-24 09:00:00,24.0,0.1,0.1,94,6.1,51,,100,Ensoleille,1.0,2023,3,24,9,4
2023-03-24 10:00:00,24.5,0.3,0.3,93,5.5,51,,100,Pluie legere,1.2,2023,3,24,10,4
2023-03-24 11:00:00,25.9,0.2,0.2,88,4.4,51,,100,Pluie legere,1.2,2023,3,24,11,4
2023-03-24 12:00:00,28.0,0.1,0.1,76,4.6,51,,100,Ensoleille,1.0,2023,3,24,12,4
2023-03-24 13:00:00,24.2,0.2,0.2,95,1.4,51,,100,Pluie legere,1.2,2023,3,24,13,4
2023-03-24 14:00:00,24.1,1.6,1.6,99,1.9,61,,100,Pluie legere,1.2,2023,3,24,14,4
2023-03-24 15:00:00,25.0,0.4,0.4,91,1.6,51,,100,Pluie legere,1.2,2023,3,24,15,4
2023-03-24 16:00:00,25.0,0.3,0.3,92,1.8,51,,100,Pluie legere,1.2,2023,3,24,16,4
2023-03-24 17:00:00,25.0,0.1,0.1,94,2.0,51,,100,Ensoleille,1.0,2023,3,24,17,4
2023-03-24 18:00:00,24.7,0.0,0.0,94,3.1,3,,99,Nuageux,1.0,2023,3,24,18,4
2023-03-24 19:00:00,23.7,0.0,0.0,98,3.3,3,,100,Nuageux,1.0,2023,3,24,19,4
2023-03-24 20:00:00,24.3,0.0,0.0,95,3.0,3,,100,Nuageux,1.0,2023,3,24,20,4
2023-03-24 21:00:00,23.5,0.0,0.0,97,4.4,3,,100,Nuageux,1.0,2023,3,24,21,4
2023-03-24 22:00:00,23.8,0.0,0.0,98,4.0,3,,100,Nuageux,1.0,2023,3,24,22,4
2023-03-24 23:00:00,23.1,0.0,0.0,98,5.2,3,,100,Nuageux,1.0,2023,3,24,23,4
2023-03-25 00:00:00,22.8,0.0,0.0,98,5.9,3,,100,Nuageux,1.0,2023,3,25,0,5
2023-03-25 01:00:00,23.4,0.0,0.0,97,5.5,3,,100,Nuageux,1.0,2023,3,25,1,5
2023-03-25 02:00:00,23.1,0.0,0.0,98,6.2,3,,100,Nuageux,1.0,2023,3,25,2,5
2023-03-25 03:00:00,23.0,0.0,0.0,97,6.9,3,,100,Nuageux,1.0,2023,3,25,3,5
2023-03-25 04:00:00,22.9,0.0,0.0,97,4.4,3,,100,Nuageux,1.0,2023,3,25,4,5
2023-03-25 05:00:00,22.9,0.0,0.0,96,3.9,3,,100,Nuageux,1.0,2023,3,25,5,5
2023-03-25 06:00:00,22.7,0.0,0.0,97,4.8,3,,99,Nuageux,1.0,2023,3,25,6,5
2023-03-25 07:00:00,22.8,0.0,0.0,97,6.1,3,,100,Nuageux,1.0,2023,3,25,7,5
2023-03-25 08:00:00,24.2,0.0,0.0,92,3.6,3,,99,Nuageux,1.0,2023,3,25,8,5
2023-03-25 09:00:00,26.3,0.0,0.0,83,4.3,3,,92,Nuageux,1.0,2023,3,25,9,5
2023-03-25 10:00:00,28.8,0.0,0.0,69,4.7,3,,100,Nuageux,1.0,2023,3,25,10,5
2023-03-25 11:00:00,30.8,0.0,0.0,61,4.1,3,,95,Nuageux,1.0,2023,3,25,11,5
2023-03-25 12:00:00,32.4,0.0,0.0,53,4.6,2,,74,Nuageux,1.0,2023,3,25,12,5
2023-03-25 13:00:00,32.3,0.0,0.0,52,1.1,1,,46,Nuageux,1.0,2023,3,25,13,5
2023-03-25 14:00:00,33.2,0.0,0.0,50,3.8,3,,100,Nuageux,1.0,2023,3,25,14,5
2023-03-25 15:00:00,32.3,0.0,0.0,54,8.0,3,,96,Nuageux,1.0,2023,3,25,15,5
2023-03-25 16:00:00,31.0,0.0,0.0,61,11.4,2,,75,Nuageux,1.0,2023,3,25,16,5
2023-03-25 17:00:00,29.0,0.0,0.0,69,10.7,3,,100,Nuageux,1.0,2023,3,25,17,5
2023-03-25 18:00:00,27.6,0.0,0.0,77,9.7,3,,100,Nuageux,1.0,2023,3,25,18,5
2023-03-25 19:00:00,26.9,0.0,0.0,80,11.4,3,,99,Nuageux,1.0,2023,3,25,19,5
2023-03-25 20:00:00,26.4,0.0,0.0,86,7.9,3,,100,Nuageux,1.0,2023,3,25,20,5
2023-03-25 21:00:00,25.5,0.0,0.0,92,6.0,3,,100,Nuageux,1.0,2023,3,25,21,5
2023-03-25 22:00:00,25.4,0.1,0.1,91,10.6,51,,100,Ensoleille,1.0,2023,3,25,22,5
2023-03-25 23:00:00,23.0,5.0,5.0,96,11.5,63,,100,Pluie forte,1.6,2023,3,25,23,5
2023-03-26 00:00:00,23.5,0.1,0.1,95,3.4,51,,100,Ensoleille,1.0,2023,3,26,0,6
2023-03-26 01:00:00,23.9,0.1,0.1,97,2.3,51,,100,Ensoleille,1.0,2023,3,26,1,6
2023-03-26 02:00:00,23.7,0.0,0.0,99,4.5,3,,100,Nuageux,1.0,2023,3,26,2,6
2023-03-26 03:00:00,23.1,6.6,6.6,100,3.3,63,,100,Pluie forte,1.6,2023,3,26,3,6
2023-03-26 04:00:00,22.8,3.8,3.8,100,2.5,63,,100,Pluie forte,1.6,2023,3,26,4,6
2023-03-26 05:00:00,22.7,0.4,0.4,99,4.2,51,,100,Pluie legere,1.2,2023,3,26,5,6
2023-03-26 06:00:00,22.7,0.4,0.4,100,2.6,51,,100,Pluie legere,1.2,2023,3,26,6,6
2023-03-26 07:00:00,22.9,0.2,0.2,100,4.0,51,,100,Pluie legere,1.2,2023,3,26,7,6
2023-03-26 08:00:00,23.9,0.1,0.1,95,5.5,51,,100,Ensoleille,1.0,2023,3,26,8,6
2023-03-26 09:00:00,24.9,0.0,0.0,89,6.4,3,,100,Nuageux,1.0,2023,3,26,9,6
2023-03-26 10:00:00,26.1,0.0,0.0,85,3.4,3,,100,Nuageux,1.0,2023,3,26,10,6
2023-03-26 11:00:00,27.9,0.0,0.0,75,3.8,3,,100,Nuageux,1.0,2023,3,26,11,6
2023-03-26 12:00:00,29.2,0.0,0.0,70,5.0,3,,100,Nuageux,1.0,2023,3,26,12,6
2023-03-26 13:00:00,29.5,0.0,0.0,65,2.3,3,,100,Nuageux,1.0,2023,3,26,13,6
2023-03-26 14:00:00,30.9,0.0,0.0,58,2.6,3,,100,Nuageux,1.0,2023,3,26,14,6
2023-03-26 15:00:00,30.0,0.0,0.0,64,5.1,3,,100,Nuageux,1.0,2023,3,26,15,6
2023-03-26 16:00:00,29.5,0.0,0.0,69,5.6,3,,100,Nuageux,1.0,2023,3,26,16,6
2023-03-26 17:00:00,28.5,0.0,0.0,78,6.1,3,,100,Nuageux,1.0,2023,3,26,17,6
2023-03-26 18:00:00,27.5,0.0,0.0,83,9.3,3,,100,Nuageux,1.0,2023,3,26,18,6
2023-03-26 19:00:00,26.3,0.0,0.0,87,8.5,3,,100,Nuageux,1.0,2023,3,26,19,6
2023-03-26 20:00:00,26.1,0.0,0.0,85,8.1,3,,100,Nuageux,1.0,2023,3,26,20,6
2023-03-26 21:00:00,26.0,0.0,0.0,81,6.4,3,,100,Nuageux,1.0,2023,3,26,21,6
2023-03-26 22:00:00,25.5,0.0,0.0,87,7.1,3,,100,Nuageux,1.0,2023,3,26,22,6
2023-03-26 23:00:00,25.5,0.0,0.0,88,5.2,3,,100,Nuageux,1.0,2023,3,26,23,6
2023-03-27 00:00:00,26.0,0.0,0.0,87,4.8,3,,97,Nuageux,1.0,2023,3,27,0,0
2023-03-27 01:00:00,25.5,0.0,0.0,91,6.7,1,,30,Nuageux,1.0,2023,3,27,1,0
2023-03-27 02:00:00,24.5,0.1,0.1,95,5.0,51,,100,Ensoleille,1.0,2023,3,27,2,0
2023-03-27 03:00:00,24.5,0.0,0.0,94,5.5,3,,100,Nuageux,1.0,2023,3,27,3,0
2023-03-27 04:00:00,23.8,0.0,0.0,95,7.6,3,,100,Nuageux,1.0,2023,3,27,4,0
2023-03-27 05:00:00,23.4,0.0,0.0,96,5.2,3,,99,Nuageux,1.0,2023,3,27,5,0
2023-03-27 06:00:00,23.2,0.0,0.0,96,5.9,3,,99,Nuageux,1.0,2023,3,27,6,0
2023-03-27 07:00:00,23.7,0.0,0.0,94,6.0,3,,86,Nuageux,1.0,2023,3,27,7,0
